sigla_uf,nome_municipio,codigo_ibge,mais_comum,candidaturas,n_mais_comum
PR,FOZ DO IGUAÇU,4108304,BRANCA,9,8
PR,FOZ DO JORDÃO,4108452,PARDA,4,4
PR,FRANCISCO ALVES,4108320,BRANCA,1,1
PR,FRANCISCO BELTRÃO,4108403,BRANCA,3,3
PR,GENERAL CARNEIRO,4108502,BRANCA,4,4
PR,GODOY MOREIRA,4108551,BRANCA,3,3
PR,GOIOERÊ,4108601,VÁRIAS,4,2
PR,GOIOXIM,4108650,BRANCA,3,3
PR,GRANDES RIOS,4108700,BRANCA,2,2
PR,GUAÍRA,4108809,BRANCA,4,3
PR,GUAIRAÇÁ,4108908,BRANCA,4,4
PR,GUAMIRANGA,4108957,BRANCA,4,4
PR,GUAPIRAMA,4109005,BRANCA,2,2
PR,GUAPOREMA,4109104,BRANCA,3,3
PR,GUARACI,4109203,VÁRIAS,2,1
PR,GUARANIAÇU,4109302,BRANCA,3,3
PR,GUARAPUAVA,4109401,BRANCA,7,7
PR,GUARAQUEÇABA,4109500,BRANCA,6,4
PR,GUARATUBA,4109609,BRANCA,3,3
PR,HONÓRIO SERPA,4109658,PARDA,4,3
PR,IBAITI,4109708,BRANCA,3,3
PR,IBEMA,4109757,BRANCA,6,6
PR,IBIPORÃ,4109807,BRANCA,3,3
PR,ICARAÍMA,4109906,PARDA,2,2
PR,IGUARAÇU,4110003,BRANCA,4,3
PR,IGUATU,4110052,BRANCA,2,2
PR,IMBAÚ,4110078,BRANCA,4,3
PR,IMBITUVA,4110102,BRANCA,4,4
PR,INÁCIO MARTINS,4110201,BRANCA,2,2
PR,INAJÁ,4110300,VÁRIAS,2,1
PR,INDIANÓPOLIS,4110409,BRANCA,1,1
PR,IPIRANGA,4110508,BRANCA,3,3
PR,IPORÃ,4110607,BRANCA,4,4
PR,IRACEMA DO OESTE,4110656,BRANCA,3,3
PR,IRATI,4110706,BRANCA,8,8
PR,IRETAMA,4110805,BRANCA,3,2
PR,ITAGUAJÉ,4110904,BRANCA,3,3
PR,ITAIPULÂNDIA,4110953,BRANCA,6,6
PR,ITAMBARACÁ,4111001,BRANCA,3,2
PR,ITAMBÉ,4111100,BRANCA,3,3
PR,ITAPEJARA D'OESTE,4111209,BRANCA,4,3
PR,ITAPERUÇU,4111258,BRANCA,4,3
PR,ITAÚNA DO SUL,4111308,PRETA,4,2
PR,IVAÍ,4111407,BRANCA,2,2
PR,IVAIPORÃ,4111506,BRANCA,4,4
PR,IVATÉ,4111555,BRANCA,4,4
PR,IVATUBA,4111605,BRANCA,3,3
PR,JABOTI,4111704,BRANCA,2,2
PR,JACAREZINHO,4111803,BRANCA,6,6
PR,JAGUAPITÃ,4111902,BRANCA,4,4
PR,JAGUARIAÍVA,4112009,BRANCA,4,4
PR,JANDAIA DO SUL,4112108,BRANCA,7,7
PR,JANIÓPOLIS,4112207,BRANCA,2,2
PR,JAPIRA,4112306,BRANCA,7,6
PR,JAPURÁ,4112405,BRANCA,2,2
PR,JARDIM ALEGRE,4112504,BRANCA,3,3
PR,JARDIM OLINDA,4112603,BRANCA,4,3
PR,JATAIZINHO,4112702,BRANCA,5,4
PR,JESUÍTAS,4112751,BRANCA,2,2
PR,JOAQUIM TÁVORA,4112801,BRANCA,2,2
PR,JUNDIAÍ DO SUL,4112900,BRANCA,2,2
PR,JURANDA,4112959,BRANCA,1,1
PR,JUSSARA,4113007,BRANCA,3,3
PR,KALORÉ,4113106,BRANCA,3,3
PR,LAPA,4113205,BRANCA,3,3
PR,LARANJAL,4113254,BRANCA,3,3
PR,LARANJEIRAS DO SUL,4113304,BRANCA,5,5
PR,LEÓPOLIS,4113403,BRANCA,2,2
PR,LIDIANÓPOLIS,4113429,VÁRIAS,2,1
PR,LINDOESTE,4113452,BRANCA,3,3
PR,LOANDA,4113502,BRANCA,3,2
PR,LOBATO,4113601,BRANCA,3,2
PR,LONDRINA,4113700,BRANCA,10,9
PR,LUIZIANA,4113734,BRANCA,3,3
PR,LUNARDELLI,4113759,BRANCA,2,2
PR,LUPIONÓPOLIS,4113809,BRANCA,3,3
PR,MALLET,4113908,BRANCA,6,3
PR,MAMBORÊ,4114005,BRANCA,3,3
PR,MANDAGUAÇU,4114104,VÁRIAS,4,2
PR,MANDAGUARI,4114203,BRANCA,3,2
PR,MANDIRITUBA,4114302,VÁRIAS,2,1
PR,MANFRINÓPOLIS,4114351,BRANCA,2,2
PR,MANGUEIRINHA,4114401,BRANCA,3,2
PR,MANOEL RIBAS,4114500,BRANCA,2,2
PR,MARECHAL CÂNDIDO RONDON,4114609,BRANCA,4,4
PR,MARIA HELENA,4114708,BRANCA,2,2
PR,MARIALVA,4114807,BRANCA,2,2
PR,MARILÂNDIA DO SUL,4114906,BRANCA,5,4
PR,MARILENA,4115002,VÁRIAS,3,1
PR,MARILUZ,4115101,VÁRIAS,2,1
PR,MARINGÁ,4115200,BRANCA,13,11
PR,MARIÓPOLIS,4115309,BRANCA,3,3
PR,MARIPÁ,4115358,BRANCA,2,2
PR,MARMELEIRO,4115408,VÁRIAS,2,1
PR,MARQUINHO,4115457,BRANCA,2,2
PR,MARUMBI,4115507,BRANCA,2,2
PR,MATELÂNDIA,4115606,BRANCA,5,5
PR,MATINHOS,4115705,BRANCA,6,6
PR,MATO RICO,4115739,VÁRIAS,2,1
PR,MAUÁ DA SERRA,4115754,BRANCA,5,3
PR,MEDIANEIRA,4115804,BRANCA,4,3
PR,MERCEDES,4115853,BRANCA,3,3
PR,MIRADOR,4115903,BRANCA,3,3
PR,MIRASELVA,4116000,VÁRIAS,2,1
PR,MISSAL,4116059,BRANCA,2,2
PR,MOREIRA SALES,4116109,BRANCA,1,1
PR,MORRETES,4116208,BRANCA,5,4
PR,MUNHOZ DE MELO,4116307,BRANCA,3,2
PR,NOSSA SENHORA DAS GRAÇAS,4116406,BRANCA,2,2
PR,NOVA ALIANÇA DO IVAÍ,4116505,BRANCA,2,2
PR,NOVA AMÉRICA DA COLINA,4116604,AMARELA,3,2
PR,NOVA AURORA,4116703,BRANCA,4,4
PR,NOVA CANTU,4116802,BRANCA,2,2
PR,NOVA ESPERANÇA,4116901,VÁRIAS,2,1
PR,NOVA ESPERANÇA DO SUDOESTE,4116950,BRANCA,2,2
PR,NOVA FÁTIMA,4117008,BRANCA,2,2
PR,NOVA LARANJEIRAS,4117057,BRANCA,4,4
PR,NOVA LONDRINA,4117107,BRANCA,4,4
PR,NOVA OLÍMPIA,4117206,BRANCA,2,2
PR,NOVA PRATA DO IGUAÇU,4117255,BRANCA,3,3
PR,NOVA SANTA BÁRBARA,4117214,BRANCA,3,2
PR,NOVA SANTA ROSA,4117222,BRANCA,3,3
PR,NOVA TEBAS,4117271,BRANCA,3,2
PR,NOVO ITACOLOMI,4117297,BRANCA,2,2
PR,ORTIGUEIRA,4117305,BRANCA,3,3
PR,OURIZONA,4117404,BRANCA,3,3
PR,OURO VERDE DO OESTE,4117453,BRANCA,3,3
PR,PAIÇANDU,4117503,BRANCA,7,7
PR,PALMAS,4117602,BRANCA,6,6
PR,PALMEIRA,4117701,BRANCA,5,5
PR,PALMITAL,4117800,BRANCA,5,5
PR,PALOTINA,4117909,BRANCA,3,3
PR,PARAÍSO DO NORTE,4118006,VÁRIAS,2,1
PR,PARANACITY,4118105,BRANCA,5,4
PR,PARANAGUÁ,4118204,VÁRIAS,10,5
PR,PARANAPOEMA,4118303,BRANCA,2,2
PR,PARANAVAÍ,4118402,BRANCA,5,3
PR,PATO BRAGADO,4118451,BRANCA,2,2
PR,PATO BRANCO,4118501,BRANCA,4,4
PR,PAULA FREITAS,4118600,BRANCA,2,2
PR,PAULO FRONTIN,4118709,BRANCA,3,2
PR,PEABIRU,4118808,BRANCA,5,4
PR,PEROBAL,4118857,BRANCA,3,2
PR,PÉROLA,4118907,BRANCA,2,2
PR,PÉROLA D'OESTE,4119004,BRANCA,2,2
PR,PIÊN,4119103,BRANCA,2,2
PR,PINHAIS,4119152,BRANCA,6,3
PR,PINHAL DE SÃO BENTO,4119251,BRANCA,2,2
PR,PINHALÃO,4119202,BRANCA,3,3
PR,PINHÃO,4119301,BRANCA,7,7
PR,PIRAÍ DO SUL,4119400,BRANCA,7,7
PR,PIRAQUARA,4119509,BRANCA,8,6
PR,PITANGA,4119608,BRANCA,3,3
PR,PITANGUEIRAS,4119657,BRANCA,2,2
PR,PLANALTINA DO PARANÁ,4119707,VÁRIAS,2,1
PR,PLANALTO,4119806,BRANCA,2,2
PR,PONTA GROSSA,4119905,BRANCA,5,5
PR,PONTAL DO PARANÁ,4119954,BRANCA,8,8
PR,PORECATU,4120002,BRANCA,3,3
PR,PORTO AMAZONAS,4120101,BRANCA,3,3
PR,PORTO BARREIRO,4120150,BRANCA,2,2
PR,PORTO RICO,4120200,VÁRIAS,2,1
PR,PORTO VITÓRIA,4120309,BRANCA,6,6
PR,PRADO FERREIRA,4120333,PARDA,4,3
PR,PRANCHITA,4120358,BRANCA,1,1
PR,PRESIDENTE CASTELO BRANCO,4120408,BRANCA,2,2
PR,PRIMEIRO DE MAIO,4120507,BRANCA,3,3
PR,PRUDENTÓPOLIS,4120606,BRANCA,4,4
PR,QUARTO CENTENÁRIO,4120655,PRETA,4,2
PR,QUATIGUÁ,4120705,BRANCA,2,2
PR,QUATRO BARRAS,4120804,BRANCA,5,5
PR,QUATRO PONTES,4120853,BRANCA,2,2
PR,QUEDAS DO IGUAÇU,4120903,BRANCA,6,4
PR,QUERÊNCIA DO NORTE,4121000,BRANCA,2,2
PR,QUINTA DO SOL,4121109,VÁRIAS,2,1
PR,QUITANDINHA,4121208,BRANCA,4,4
PR,RAMILÂNDIA,4121257,BRANCA,3,2
PR,RANCHO ALEGRE,4121307,BRANCA,1,1
PR,RANCHO ALEGRE D'OESTE,4121356,BRANCA,2,2
PR,REALEZA,4121406,BRANCA,4,4
PR,REBOUÇAS,4121505,BRANCA,3,3
PR,RENASCENÇA,4121604,BRANCA,3,3
PR,RESERVA,4121703,BRANCA,7,7
PR,RESERVA DO IGUAÇU,4121752,BRANCA,4,3
PR,RIBEIRÃO CLARO,4121802,BRANCA,2,2
PR,RIBEIRÃO DO PINHAL,4121901,BRANCA,5,4
PR,RIO AZUL,4122008,BRANCA,2,2
PR,RIO BOM,4122107,VÁRIAS,4,2
PR,RIO BONITO DO IGUAÇU,4122156,BRANCA,4,4
PR,RIO BRANCO DO IVAÍ,4122172,VÁRIAS,2,1
PR,RIO BRANCO DO SUL,4122206,BRANCA,3,3
PR,RIO NEGRO,4122305,BRANCA,4,4
PR,ROLÂNDIA,4122404,BRANCA,5,4
PR,RONCADOR,4122503,BRANCA,3,2
PR,RONDON,4122602,BRANCA,4,4
PR,ROSÁRIO DO IVAÍ,4122651,BRANCA,5,5
PR,SABÁUDIA,4122701,BRANCA,3,3
PR,SALGADO FILHO,4122800,PARDA,1,1
PR,SALTO DO ITARARÉ,4122909,BRANCA,3,3
PR,SALTO DO LONTRA,4123006,BRANCA,2,2
PR,SANTA AMÉLIA,4123105,BRANCA,4,4
PR,SANTA CECÍLIA DO PAVÃO,4123204,BRANCA,3,2
PR,SANTA CRUZ DE MONTE CASTELO,4123303,BRANCA,1,1
PR,SANTA FÉ,4123402,BRANCA,3,3
PR,SANTA HELENA,4123501,BRANCA,5,5
PR,SANTA INÊS,4123600,VÁRIAS,2,1
PR,SANTA ISABEL DO IVAÍ,4123709,BRANCA,3,3
PR,SANTA IZABEL DO OESTE,4123808,BRANCA,2,2
PR,SANTA LÚCIA,4123824,BRANCA,2,2
PR,SANTA MARIA DO OESTE,4123857,BRANCA,6,4
PR,SANTA MARIANA,4123907,BRANCA,2,2
PR,SANTA MÔNICA,4123956,BRANCA,5,4
PR,SANTA TEREZA DO OESTE,4124020,BRANCA,2,2
PR,SANTA TEREZINHA DE ITAIPU,4124053,BRANCA,2,2
PR,SANTANA DO ITARARÉ,4124004,BRANCA,1,1
PR,SANTO ANTÔNIO DA PLATINA,4124103,BRANCA,6,4
PR,SANTO ANTONIO DO CAIUÁ,4124202,BRANCA,2,2
PR,SANTO ANTÔNIO DO PARAÍSO,4124301,BRANCA,4,4
PR,SANTO ANTÔNIO DO SUDOESTE,4124400,BRANCA,3,2
PR,SANTO INÁCIO,4124509,BRANCA,2,2
PR,SÃO CARLOS DO IVAÍ,4124608,BRANCA,2,2
PR,SÃO JERÔNIMO DA SERRA,4124707,BRANCA,3,3
PR,SÃO JOÃO,4124806,VÁRIAS,4,2
PR,SÃO JOÃO DO CAIUÁ,4124905,BRANCA,2,2
PR,SÃO JOÃO DO IVAÍ,4125001,BRANCA,2,2
PR,SÃO JOÃO DO TRIUNFO,4125100,BRANCA,3,2
PR,SÃO JORGE D'OESTE,4125209,BRANCA,3,3
PR,SÃO JORGE DO IVAÍ,4125308,VÁRIAS,2,1
PR,SÃO JORGE DO PATROCÍNIO,4125357,BRANCA,2,2
PR,SÃO JOSÉ DA BOA VISTA,4125407,BRANCA,2,2
PR,SÃO JOSÉ DAS PALMEIRAS,4125456,BRANCA,1,1
PR,SÃO JOSÉ DOS PINHAIS,4125506,BRANCA,8,7
PR,SÃO MANOEL DO PARANÁ,4125555,BRANCA,2,2
PR,SÃO MATEUS DO SUL,4125605,BRANCA,7,6
PR,SÃO MIGUEL DO IGUAÇU,4125704,BRANCA,8,6
PR,SÃO PEDRO DO IGUAÇU,4125753,BRANCA,3,3
PR,SÃO PEDRO DO IVAÍ,4125803,VÁRIAS,2,1
PR,SÃO PEDRO DO PARANÁ,4125902,BRANCA,2,2
PR,SÃO SEBASTIÃO DA AMOREIRA,4126009,BRANCA,5,3
PR,SÃO TOMÉ,4126108,BRANCA,3,3
PR,SAPOPEMA,4126207,BRANCA,3,3
PR,SARANDI,4126256,VÁRIAS,4,2
PR,SAUDADE DO IGUAÇU,4126272,BRANCA,2,2
PR,SENGÉS,4126306,VÁRIAS,2,1
PR,SERRANÓPOLIS DO IGUAÇU,4126355,BRANCA,2,2
PR,SERTANEJA,4126405,BRANCA,2,2
PR,SERTANÓPOLIS,4126504,BRANCA,3,3
PR,SIQUEIRA CAMPOS,4126603,BRANCA,6,6
PR,SULINA,4126652,VÁRIAS,2,1
PR,TAMARANA,4126678,BRANCA,2,2
PR,TAMBOARA,4126702,BRANCA,5,4
PR,TAPEJARA,4126801,BRANCA,2,2
PR,TAPIRA,4126900,BRANCA,2,2
PR,TEIXEIRA SOARES,4127007,PARDA,3,2
PR,TELÊMACO BORBA,4127106,BRANCA,6,6
PR,TERRA BOA,4127205,VÁRIAS,2,1
PR,TERRA RICA,4127304,BRANCA,5,5
PR,TERRA ROXA,4127403,BRANCA,5,3
PR,TIBAGI,4127502,BRANCA,3,3
PR,TIJUCAS DO SUL,4127601,BRANCA,2,2
PR,TOLEDO,4127700,BRANCA,7,6
PR,TOMAZINA,4127809,BRANCA,1,1
PR,TRÊS BARRAS DO PARANÁ,4127858,BRANCA,4,4
PR,TUNAS DO PARANÁ,4127882,VÁRIAS,2,1
PR,TUNEIRAS DO OESTE,4127908,VÁRIAS,2,1
PR,TUPÃSSI,4127957,BRANCA,2,2
PR,TURVO,4127965,BRANCA,2,2
PR,UBIRATÃ,4128005,BRANCA,2,2
PR,UMUARAMA,4128104,BRANCA,4,4
PR,UNIÃO DA VITÓRIA,4128203,BRANCA,5,4
PR,UNIFLOR,4128302,BRANCA,2,2
PR,URAÍ,4128401,VÁRIAS,2,1
PR,VENTANIA,4128534,BRANCA,4,4
PR,VERA CRUZ DO OESTE,4128559,BRANCA,3,3
PR,VERÊ,4128609,BRANCA,2,2
PR,VIRMOND,4128658,BRANCA,3,2
PR,VITORINO,4128708,BRANCA,4,4
PR,WENCESLAU BRAZ,4128500,BRANCA,5,5
PR,XAMBRÊ,4128807,VÁRIAS,2,1
RJ,ANGRA DOS REIS,3300100,BRANCA,9,7
RJ,APERIBÉ,3300159,BRANCA,3,2
RJ,ARARUAMA,3300209,BRANCA,6,6
RJ,AREAL,3300225,BRANCA,3,3
RJ,ARMAÇÃO DOS BÚZIOS,3300233,BRANCA,13,8
RJ,ARRAIAL DO CABO,3300258,BRANCA,5,4
RJ,BARRA DO PIRAÍ,3300308,VÁRIAS,8,3
RJ,BARRA MANSA,3300407,BRANCA,12,10
RJ,BELFORD ROXO,3300456,PARDA,6,4
RJ,BOM JARDIM,3300506,BRANCA,5,5
RJ,BOM JESUS DO ITABAPOANA,3300605,BRANCA,8,7
RJ,CABO FRIO,3300704,BRANCA,11,10
RJ,CACHOEIRAS DE MACACU,3300803,BRANCA,7,5
RJ,CAMBUCI,3300902,BRANCA,7,7
RJ,CAMPOS DOS GOYTACAZES,3301009,BRANCA,11,9
RJ,CANTAGALO,3301108,BRANCA,3,3
RJ,CARAPEBUS,3300936,PARDA,9,7
RJ,CARDOSO MOREIRA,3301157,BRANCA,4,3
RJ,CARMO,3301207,BRANCA,4,4
RJ,CASIMIRO DE ABREU,3301306,BRANCA,7,6
RJ,COMENDADOR LEVY GASPARIAN,3300951,BRANCA,5,4
RJ,CONCEIÇÃO DE MACABU,3301405,PARDA,5,3
RJ,CORDEIRO,3301504,BRANCA,5,5
RJ,DUAS BARRAS,3301603,BRANCA,2,2
RJ,DUQUE DE CAXIAS,3301702,PRETA,9,4
RJ,ENGENHEIRO PAULO DE FRONTIN,3301801,BRANCA,4,4
RJ,GUAPIMIRIM,3301850,BRANCA,5,4
RJ,IGUABA GRANDE,3301876,PARDA,4,3
RJ,ITABORAÍ,3301900,BRANCA,6,5
RJ,ITAGUAÍ,3302007,BRANCA,15,7
RJ,ITALVA,3302056,BRANCA,5,3
RJ,ITAOCARA,3302106,BRANCA,4,4
RJ,ITAPERUNA,3302205,BRANCA,10,7
RJ,ITATIAIA,3302254,BRANCA,7,4
RJ,JAPERI,3302270,VÁRIAS,10,4
RJ,LAJE DO MURIAÉ,3302304,BRANCA,3,3
RJ,MACAÉ,3302403,BRANCA,11,9
RJ,MACUCO,3302452,BRANCA,1,1
RJ,MAGÉ,3302502,PARDA,6,3
RJ,MANGARATIBA,3302601,BRANCA,7,6
RJ,MARICÁ,3302700,BRANCA,4,3
RJ,MENDES,3302809,BRANCA,6,3
RJ,MESQUITA,3302858,BRANCA,6,3
RJ,MIGUEL PEREIRA,3302908,BRANCA,4,4
RJ,MIRACEMA,3303005,BRANCA,4,4
RJ,NATIVIDADE,3303104,BRANCA,4,3
RJ,NILÓPOLIS,3303203,BRANCA,6,4
RJ,NITERÓI,3303302,BRANCA,9,8
RJ,NOVA FRIBURGO,3303401,BRANCA,17,14
RJ,NOVA IGUAÇU,3303500,VÁRIAS,10,4
RJ,PARACAMBI,3303609,BRANCA,7,5
RJ,PARAÍBA DO SUL,3303708,BRANCA,7,7
RJ,PARATY,3303807,BRANCA,6,4
RJ,PATY DO ALFERES,3303856,BRANCA,5,4
RJ,PETRÓPOLIS,3303906,BRANCA,13,11
RJ,PINHEIRAL,3303955,BRANCA,5,3
RJ,PIRAÍ,3304003,BRANCA,2,2
RJ,PORCIÚNCULA,3304102,BRANCA,4,3
RJ,PORTO REAL,3304110,BRANCA,4,3
RJ,QUATIS,3304128,BRANCA,4,3
RJ,QUEIMADOS,3304144,BRANCA,10,6
RJ,QUISSAMÃ,3304151,BRANCA,5,4
RJ,RESENDE,3304201,BRANCA,7,6
RJ,RIO BONITO,3304300,BRANCA,10,7
RJ,RIO CLARO,3304409,BRANCA,3,3
RJ,RIO DAS FLORES,3304508,BRANCA,5,3
RJ,RIO DAS OSTRAS,3304524,BRANCA,11,9
RJ,RIO DE JANEIRO,3304557,BRANCA,14,10
RJ,SANTA MARIA MADALENA,3304607,BRANCA,4,2
RJ,SANTO ANTÔNIO DE PÁDUA,3304706,BRANCA,4,4
RJ,SÃO FIDÉLIS,3304805,BRANCA,7,5
RJ,SÃO FRANCISCO DE ITABAPOANA,3304755,BRANCA,6,6
RJ,SÃO GONÇALO,3304904,BRANCA,9,4
RJ,SÃO JOÃO DA BARRA,3305000,BRANCA,6,5
RJ,SÃO JOÃO DE MERITI,3305109,BRANCA,9,5
RJ,SÃO JOSÉ DE UBÁ,3305133,BRANCA,2,2
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,3305158,BRANCA,4,4
RJ,SÃO PEDRO DA ALDEIA,3305208,BRANCA,9,5
RJ,SÃO SEBASTIÃO DO ALTO,3305307,VÁRIAS,2,1
RJ,SAPUCAIA,3305406,BRANCA,4,2
RJ,SAQUAREMA,3305505,BRANCA,6,3
RJ,SEROPÉDICA,3305554,VÁRIAS,6,3
RJ,SILVA JARDIM,3305604,PARDA,4,3
RJ,SUMIDOURO,3305703,BRANCA,3,3
RJ,TANGUÁ,3305752,BRANCA,5,3
RJ,TERESÓPOLIS,3305802,BRANCA,7,5
RJ,TRAJANO DE MORAIS,3305901,BRANCA,4,4
RJ,TRÊS RIOS,3306008,BRANCA,7,5
RJ,VALENÇA,3306107,BRANCA,5,3
RJ,VARRE-SAI,3306156,VÁRIAS,4,2
RJ,VASSOURAS,3306206,BRANCA,3,3
RJ,VOLTA REDONDA,3306305,BRANCA,15,12
RN,ACARI,2400109,BRANCA,3,3
RN,AFONSO BEZERRA,2400307,PARDA,2,2
RN,ÁGUA NOVA,2400406,BRANCA,3,2
RN,ALEXANDRIA,2400505,BRANCA,2,2
RN,ALMINO AFONSO,2400604,BRANCA,3,3
RN,ALTO DO RODRIGUES,2400703,VÁRIAS,4,2
RN,ANGICOS,2400802,PARDA,3,3
RN,ANTÔNIO MARTINS,2400901,BRANCA,3,3
RN,APODI,2401008,PARDA,3,2
RN,AREIA BRANCA,2401107,PARDA,3,2
RN,ARÊS,2401206,BRANCA,3,2
RN,ASSÚ,2400208,BRANCA,3,2
RN,BAÍA FORMOSA,2401404,PARDA,4,4
RN,BARAÚNA,2401453,VÁRIAS,3,1
RN,BARCELONA,2401503,PARDA,2,2
RN,BENTO FERNANDES,2401602,PARDA,5,4
RN,BOA SAÚDE,2405306,BRANCA,2,2
RN,BODÓ,2401651,BRANCA,2,2
RN,BOM JESUS,2401701,VÁRIAS,2,1
RN,BREJINHO,2401800,PARDA,3,2
RN,CAIÇARA DO NORTE,2401859,PARDA,3,3
RN,CAIÇARA DO RIO DO VENTO,2401909,BRANCA,3,2
RN,CAICÓ,2402006,BRANCA,7,5
RN,CAMPO GRANDE,2401305,VÁRIAS,2,1
RN,CAMPO REDONDO,2402105,PARDA,3,2
RN,CANGUARETAMA,2402204,BRANCA,6,3
RN,CARAÚBAS,2402303,BRANCA,4,3
RN,CARNAÚBA DOS DANTAS,2402402,BRANCA,2,2
RN,CARNAUBAIS,2402501,BRANCA,4,3
RN,CEARÁ-MIRIM,2402600,VÁRIAS,6,2
RN,CERRO CORÁ,2402709,BRANCA,3,2
RN,CORONEL EZEQUIEL,2402808,PARDA,3,2
RN,CORONEL JOÃO PESSOA,2402907,BRANCA,3,3
RN,CRUZETA,2403004,BRANCA,2,2
RN,CURRAIS NOVOS,2403103,BRANCA,4,3
RN,DOUTOR SEVERIANO,2403202,VÁRIAS,2,1
RN,ENCANTO,2403301,VÁRIAS,2,1
RN,EQUADOR,2403400,BRANCA,2,2
RN,ESPÍRITO SANTO,2403509,BRANCA,2,2
RN,EXTREMOZ,2403608,VÁRIAS,9,4
RN,FELIPE GUERRA,2403707,VÁRIAS,2,1
RN,FERNANDO PEDROZA,2403756,VÁRIAS,2,1
RN,FLORÂNIA,2403806,PARDA,3,2
RN,FRANCISCO DANTAS,2403905,BRANCA,3,3
RN,FRUTUOSO GOMES,2404002,BRANCA,1,1
RN,GALINHOS,2404101,PARDA,2,2
RN,GOIANINHA,2404200,BRANCA,4,3
RN,GOVERNADOR DIX-SEPT ROSADO,2404309,PARDA,4,3
RN,GROSSOS,2404408,BRANCA,3,3
RN,GUAMARÉ,2404507,PARDA,4,3
RN,IELMO MARINHO,2404606,BRANCA,5,3
RN,IPANGUAÇU,2404705,PARDA,5,3
RN,IPUEIRA,2404804,BRANCA,2,2
RN,ITAJÁ,2404853,PARDA,3,2
RN,ITAÚ,2404903,BRANCA,3,2
RN,JAÇANÃ,2405009,BRANCA,4,2
RN,JANDAÍRA,2405108,BRANCA,2,2
RN,JANDUÍS,2405207,BRANCA,3,3
RN,JAPI,2405405,PARDA,3,2
RN,JARDIM DE ANGICOS,2405504,VÁRIAS,2,1
RN,JARDIM DE PIRANHAS,2405603,BRANCA,3,3
RN,JARDIM DO SERIDÓ,2405702,BRANCA,2,2
RN,JOÃO CÂMARA,2405801,PARDA,3,2
RN,JOÃO DIAS,2405900,BRANCA,2,2
RN,JOSÉ DA PENHA,2406007,VÁRIAS,2,1
RN,JUCURUTU,2406106,BRANCA,4,3
RN,JUNDIÁ,2406155,BRANCA,2,2
RN,LAGOA D'ANTA,2406205,BRANCA,2,2
RN,LAGOA DE PEDRAS,2406304,BRANCA,5,4
RN,LAGOA DE VELHOS,2406403,VÁRIAS,2,1
RN,LAGOA NOVA,2406502,BRANCA,3,2
RN,LAGOA SALGADA,2406601,BRANCA,2,2
RN,LAJES,2406700,PARDA,3,2
RN,LAJES PINTADAS,2406809,BRANCA,3,2
RN,LUCRÉCIA,2406908,VÁRIAS,2,1
RN,LUÍS GOMES,2407005,BRANCA,3,3
RN,MACAÍBA,2407104,BRANCA,6,5
RN,MACAU,2407203,PARDA,8,5
RN,MAJOR SALES,2407252,PARDA,2,2
RN,MARCELINO VIEIRA,2407302,BRANCA,2,2
RN,MARTINS,2407401,BRANCA,2,2
RN,MAXARANGUAPE,2407500,BRANCA,2,2
RN,MESSIAS TARGINO,2407609,BRANCA,2,2
RN,MONTANHAS,2407708,BRANCA,3,2
RN,MONTE ALEGRE,2407807,BRANCA,3,2
RN,MONTE DAS GAMELEIRAS,2407906,VÁRIAS,2,1
RN,MOSSORÓ,2408003,VÁRIAS,6,3
RN,NATAL,2408102,BRANCA,14,11
RN,NÍSIA FLORESTA,2408201,BRANCA,5,3
RN,NOVA CRUZ,2408300,PARDA,3,2
RN,OLHO D'ÁGUA DO BORGES,2408409,BRANCA,2,2
RN,OURO BRANCO,2408508,PARDA,3,2
RN,PARANÁ,2408607,VÁRIAS,2,1
RN,PARAÚ,2408706,BRANCA,4,4
RN,PARAZINHO,2408805,PARDA,3,2
RN,PARELHAS,2408904,BRANCA,3,3
RN,PARNAMIRIM,2403251,BRANCA,6,3
RN,PASSA E FICA,2409100,BRANCA,4,3
RN,PASSAGEM,2409209,VÁRIAS,2,1
RN,PATU,2409308,BRANCA,2,2
RN,PAU DOS FERROS,2409407,BRANCA,3,3
RN,PEDRA GRANDE,2409506,VÁRIAS,2,1
RN,PEDRA PRETA,2409605,VÁRIAS,2,1
RN,PEDRO AVELINO,2409704,VÁRIAS,2,1
RN,PEDRO VELHO,2409803,BRANCA,4,4
RN,PENDÊNCIAS,2409902,BRANCA,5,3
RN,PILÕES,2410009,VÁRIAS,2,1
RN,POÇO BRANCO,2410108,VÁRIAS,2,1
RN,PORTALEGRE,2410207,BRANCA,3,3
RN,PORTO DO MANGUE,2410256,BRANCA,3,3
RN,PUREZA,2410405,VÁRIAS,4,2
RN,RAFAEL FERNANDES,2410504,BRANCA,2,2
RN,RAFAEL GODEIRO,2410603,BRANCA,3,3
RN,RIACHO DA CRUZ,2410702,BRANCA,3,2
RN,RIACHO DE SANTANA,2410801,PARDA,3,2
RN,RIACHUELO,2410900,PARDA,3,2
RN,RIO DO FOGO,2408953,VÁRIAS,6,3
RN,RODOLFO FERNANDES,2411007,BRANCA,3,2
RN,RUY BARBOSA,2411106,PARDA,4,3
RN,SANTA CRUZ,2411205,BRANCA,4,4
RN,SANTA MARIA,2409332,BRANCA,3,2
RN,SANTANA DO MATOS,2411403,PARDA,3,2
