sigla_uf,nome_municipio,codigo_ibge,descricao_sexo,capital,n,candidaturas
PB,SÃO SEBASTIÃO DO UMBUZEIRO,2515203,MASCULINO,0,2,2
PB,SÃO VICENTE DO SERIDÓ,2515401,FEMININO,0,1,1
PB,SÃO VICENTE DO SERIDÓ,2515401,MASCULINO,0,2,2
PB,SAPÉ,2515302,MASCULINO,0,6,6
PB,SERRA BRANCA,2515500,MASCULINO,0,3,3
PB,SERRA DA RAIZ,2515609,MASCULINO,0,2,2
PB,SERRA GRANDE,2515708,MASCULINO,0,2,2
PB,SERRA REDONDA,2515807,MASCULINO,0,3,3
PB,SERRARIA,2515906,MASCULINO,0,2,2
PB,SERTÃOZINHO,2515930,MASCULINO,0,2,2
PB,SOBRADO,2515971,MASCULINO,0,3,3
PB,SOLÂNEA,2516003,FEMININO,0,1,1
PB,SOLÂNEA,2516003,MASCULINO,0,5,5
PB,SOLEDADE,2516102,MASCULINO,0,5,5
PB,SOSSÊGO,2516151,FEMININO,0,1,1
PB,SOSSÊGO,2516151,MASCULINO,0,1,1
PB,SOUSA,2516201,MASCULINO,0,5,5
PB,SUMÉ,2516300,MASCULINO,0,3,3
PB,TACIMA,2516409,MASCULINO,0,3,3
PB,TAPEROÁ,2516508,MASCULINO,0,3,3
PB,TAVARES,2516607,MASCULINO,0,2,2
PB,TEIXEIRA,2516706,MASCULINO,0,5,5
PB,TENÓRIO,2516755,MASCULINO,0,2,2
PB,TRIUNFO,2516805,MASCULINO,0,2,2
PB,UIRAÚNA,2516904,FEMININO,0,1,1
PB,UIRAÚNA,2516904,MASCULINO,0,1,1
PB,UMBUZEIRO,2517001,MASCULINO,0,3,3
PB,VÁRZEA,2517100,MASCULINO,0,2,2
PB,VIEIRÓPOLIS,2517209,MASCULINO,0,2,2
PB,VISTA SERRANA,2505501,MASCULINO,0,2,2
PB,ZABELÊ,2517407,MASCULINO,0,2,2
PE,ABREU E LIMA,2600054,FEMININO,0,2,2
PE,ABREU E LIMA,2600054,MASCULINO,0,4,4
PE,AFOGADOS DA INGAZEIRA,2600104,MASCULINO,0,3,3
PE,AFRÂNIO,2600203,MASCULINO,0,2,2
PE,AGRESTINA,2600302,FEMININO,0,1,1
PE,AGRESTINA,2600302,MASCULINO,0,2,2
PE,ÁGUA PRETA,2600401,FEMININO,0,1,1
PE,ÁGUA PRETA,2600401,MASCULINO,0,3,3
PE,ÁGUAS BELAS,2600500,FEMININO,0,1,1
PE,ÁGUAS BELAS,2600500,MASCULINO,0,6,6
PE,ALAGOINHA,2600609,MASCULINO,0,1,1
PE,ALIANÇA,2600708,MASCULINO,0,2,2
PE,ALTINHO,2600807,FEMININO,0,1,1
PE,ALTINHO,2600807,MASCULINO,0,1,1
PE,AMARAJI,2600906,FEMININO,0,1,1
PE,AMARAJI,2600906,MASCULINO,0,3,3
PE,ANGELIM,2601003,MASCULINO,0,3,3
PE,ARAÇOIABA,2601052,MASCULINO,0,3,3
PE,ARARIPINA,2601102,MASCULINO,0,2,2
PE,ARCOVERDE,2601201,FEMININO,0,1,1
PE,ARCOVERDE,2601201,MASCULINO,0,3,3
PE,BARRA DE GUABIRABA,2601300,FEMININO,0,1,1
PE,BARRA DE GUABIRABA,2601300,MASCULINO,0,2,2
PE,BARREIROS,2601409,FEMININO,0,2,2
PE,BARREIROS,2601409,MASCULINO,0,5,5
PE,BELÉM DE MARIA,2601508,MASCULINO,0,4,4
PE,BELÉM DE SÃO FRANCISCO,2601607,MASCULINO,0,3,3
PE,BELO JARDIM,2601706,FEMININO,0,1,1
PE,BELO JARDIM,2601706,MASCULINO,0,5,5
PE,BETÂNIA,2601805,MASCULINO,0,4,4
PE,BEZERROS,2601904,FEMININO,0,1,1
PE,BEZERROS,2601904,MASCULINO,0,3,3
PE,BODOCÓ,2602001,MASCULINO,0,2,2
PE,BOM CONSELHO,2602100,MASCULINO,0,5,5
PE,BOM JARDIM,2602209,MASCULINO,0,4,4
PE,BONITO,2602308,MASCULINO,0,2,2
PE,BREJÃO,2602407,FEMININO,0,1,1
PE,BREJÃO,2602407,MASCULINO,0,1,1
PE,BREJINHO,2602506,MASCULINO,0,2,2
PE,BREJO DA MADRE DE DEUS,2602605,MASCULINO,0,5,5
PE,BUENOS AIRES,2602704,MASCULINO,0,2,2
PE,BUÍQUE,2602803,FEMININO,0,1,1
PE,BUÍQUE,2602803,MASCULINO,0,2,2
PE,CABO DE SANTO AGOSTINHO,2602902,MASCULINO,0,11,11
PE,CABROBÓ,2603009,MASCULINO,0,3,3
PE,CACHOEIRINHA,2603108,MASCULINO,0,2,2
PE,CAETÉS,2603207,MASCULINO,0,2,2
PE,CALÇADO,2603306,MASCULINO,0,2,2
PE,CALUMBI,2603405,FEMININO,0,1,1
PE,CALUMBI,2603405,MASCULINO,0,1,1
PE,CAMARAGIBE,2603454,FEMININO,0,1,1
PE,CAMARAGIBE,2603454,MASCULINO,0,4,4
PE,CAMOCIM DE SÃO FÉLIX,2603504,FEMININO,0,1,1
PE,CAMOCIM DE SÃO FÉLIX,2603504,MASCULINO,0,3,3
PE,CAMUTANGA,2603603,FEMININO,0,1,1
PE,CAMUTANGA,2603603,MASCULINO,0,2,2
PE,CANHOTINHO,2603702,FEMININO,0,1,1
PE,CANHOTINHO,2603702,MASCULINO,0,1,1
PE,CAPOEIRAS,2603801,MASCULINO,0,5,5
PE,CARNAÍBA,2603900,MASCULINO,0,2,2
PE,CARNAUBEIRA DA PENHA,2603926,MASCULINO,0,2,2
PE,CARPINA,2604007,MASCULINO,0,4,4
PE,CARUARU,2604106,FEMININO,0,1,1
PE,CARUARU,2604106,MASCULINO,0,5,5
PE,CASINHAS,2604155,FEMININO,0,1,1
PE,CASINHAS,2604155,MASCULINO,0,3,3
PE,CATENDE,2604205,FEMININO,0,1,1
PE,CATENDE,2604205,MASCULINO,0,5,5
PE,CEDRO,2604304,FEMININO,0,2,2
PE,CHÃ DE ALEGRIA,2604403,MASCULINO,0,2,2
PE,CHÃ GRANDE,2604502,MASCULINO,0,3,3
PE,CONDADO,2604601,FEMININO,0,1,1
PE,CONDADO,2604601,MASCULINO,0,3,3
PE,CORRENTES,2604700,MASCULINO,0,2,2
PE,CORTÊS,2604809,FEMININO,0,1,1
PE,CORTÊS,2604809,MASCULINO,0,3,3
PE,CUMARU,2604908,FEMININO,0,2,2
PE,CUMARU,2604908,MASCULINO,0,1,1
PE,CUPIRA,2605004,MASCULINO,0,3,3
PE,CUSTÓDIA,2605103,MASCULINO,0,2,2
PE,DORMENTES,2605152,FEMININO,0,1,1
PE,DORMENTES,2605152,MASCULINO,0,1,1
PE,ESCADA,2605202,FEMININO,0,1,1
PE,ESCADA,2605202,MASCULINO,0,5,5
PE,EXU,2605301,MASCULINO,0,2,2
PE,FEIRA NOVA,2605400,FEMININO,0,1,1
PE,FEIRA NOVA,2605400,MASCULINO,0,1,1
PE,FERREIROS,2605509,MASCULINO,0,2,2
PE,FLORES,2605608,MASCULINO,0,3,3
PE,FLORESTA,2605707,FEMININO,0,1,1
PE,FLORESTA,2605707,MASCULINO,0,2,2
PE,FREI MIGUELINHO,2605806,FEMININO,0,2,2
PE,FREI MIGUELINHO,2605806,MASCULINO,0,1,1
PE,GAMELEIRA,2605905,FEMININO,0,1,1
PE,GAMELEIRA,2605905,MASCULINO,0,2,2
PE,GARANHUNS,2606002,MASCULINO,0,7,7
PE,GLÓRIA DO GOITÁ,2606101,FEMININO,0,1,1
PE,GLÓRIA DO GOITÁ,2606101,MASCULINO,0,2,2
PE,GOIANA,2606200,FEMININO,0,2,2
PE,GOIANA,2606200,MASCULINO,0,2,2
PE,GRANITO,2606309,MASCULINO,0,2,2
PE,GRAVATÁ,2606408,MASCULINO,0,4,4
PE,IATI,2606507,FEMININO,0,1,1
PE,IATI,2606507,MASCULINO,0,3,3
PE,IBIMIRIM,2606606,MASCULINO,0,2,2
PE,IBIRAJUBA,2606705,FEMININO,0,1,1
PE,IBIRAJUBA,2606705,MASCULINO,0,1,1
PE,IGARASSU,2606804,FEMININO,0,1,1
PE,IGARASSU,2606804,MASCULINO,0,2,2
PE,IGUARACI,2606903,MASCULINO,0,2,2
PE,ILHA DE ITAMARACÁ,2607604,MASCULINO,0,7,7
PE,INAJÁ,2607000,MASCULINO,0,3,3
PE,INGAZEIRA,2607109,MASCULINO,0,2,2
PE,IPOJUCA,2607208,FEMININO,0,1,1
PE,IPOJUCA,2607208,MASCULINO,0,5,5
PE,IPUBI,2607307,MASCULINO,0,2,2
PE,ITACURUBA,2607406,MASCULINO,0,2,2
PE,ITAÍBA,2607505,FEMININO,0,2,2
PE,ITAMBÉ,2607653,FEMININO,0,2,2
PE,ITAMBÉ,2607653,MASCULINO,0,1,1
PE,ITAPETIM,2607703,MASCULINO,0,2,2
PE,ITAPISSUMA,2607752,MASCULINO,0,2,2
PE,ITAQUITINGA,2607802,FEMININO,0,1,1
PE,ITAQUITINGA,2607802,MASCULINO,0,6,6
PE,JABOATÃO DOS GUARARAPES,2607901,FEMININO,0,1,1
PE,JABOATÃO DOS GUARARAPES,2607901,MASCULINO,0,10,10
PE,JAQUEIRA,2607950,FEMININO,0,1,1
PE,JAQUEIRA,2607950,MASCULINO,0,1,1
PE,JATAÚBA,2608008,FEMININO,0,1,1
PE,JATAÚBA,2608008,MASCULINO,0,2,2
PE,JATOBÁ,2608057,FEMININO,0,1,1
PE,JATOBÁ,2608057,MASCULINO,0,2,2
PE,JOÃO ALFREDO,2608107,MASCULINO,0,2,2
PE,JOAQUIM NABUCO,2608206,MASCULINO,0,2,2
PE,JUCATI,2608255,MASCULINO,0,2,2
PE,JUPI,2608305,MASCULINO,0,1,1
PE,JUREMA,2608404,MASCULINO,0,2,2
PE,LAGOA DE ITAENGA,2608503,FEMININO,0,1,1
PE,LAGOA DE ITAENGA,2608503,MASCULINO,0,2,2
PE,LAGOA DO CARRO,2608453,FEMININO,0,1,1
PE,LAGOA DO CARRO,2608453,MASCULINO,0,3,3
PE,LAGOA DO OURO,2608602,MASCULINO,0,3,3
PE,LAGOA DOS GATOS,2608701,FEMININO,0,2,2
PE,LAGOA DOS GATOS,2608701,MASCULINO,0,3,3
PE,LAGOA GRANDE,2608750,MASCULINO,0,2,2
PE,LAJEDO,2608800,MASCULINO,0,3,3
PE,LIMOEIRO,2608909,FEMININO,0,1,1
PE,LIMOEIRO,2608909,MASCULINO,0,3,3
PE,MACAPARANA,2609006,MASCULINO,0,4,4
PE,MACHADOS,2609105,MASCULINO,0,3,3
PE,MANARI,2609154,MASCULINO,0,2,2
PE,MARAIAL,2609204,MASCULINO,0,4,4
PE,MIRANDIBA,2609303,MASCULINO,0,4,4
PE,MOREILÂNDIA,2614303,MASCULINO,0,2,2
PE,MORENO,2609402,MASCULINO,0,7,7
PE,NAZARÉ DA MATA,2609501,MASCULINO,0,4,4
PE,OLINDA,2609600,FEMININO,0,1,1
PE,OLINDA,2609600,MASCULINO,0,9,9
PE,OROBÓ,2609709,MASCULINO,0,2,2
PE,OROCÓ,2609808,MASCULINO,0,3,3
PE,OURICURI,2609907,MASCULINO,0,5,5
PE,PALMARES,2610004,FEMININO,0,1,1
PE,PALMARES,2610004,MASCULINO,0,8,8
PE,PALMEIRINA,2610103,FEMININO,0,2,2
PE,PALMEIRINA,2610103,MASCULINO,0,3,3
PE,PANELAS,2610202,FEMININO,0,1,1
PE,PANELAS,2610202,MASCULINO,0,1,1
PE,PARANATAMA,2610301,FEMININO,0,1,1
PE,PARANATAMA,2610301,MASCULINO,0,3,3
PE,PARNAMIRIM,2610400,MASCULINO,0,2,2
PE,PASSIRA,2610509,FEMININO,0,1,1
PE,PASSIRA,2610509,MASCULINO,0,4,4
PE,PAUDALHO,2610608,FEMININO,0,1,1
PE,PAUDALHO,2610608,MASCULINO,0,3,3
PE,PAULISTA,2610707,FEMININO,0,1,1
PE,PAULISTA,2610707,MASCULINO,0,9,9
PE,PEDRA,2610806,MASCULINO,0,2,2
PE,PESQUEIRA,2610905,FEMININO,0,1,1
PE,PESQUEIRA,2610905,MASCULINO,0,2,2
PE,PETROLÂNDIA,2611002,FEMININO,0,1,1
PE,PETROLÂNDIA,2611002,MASCULINO,0,4,4
PE,PETROLINA,2611101,MASCULINO,0,6,6
PE,POÇÃO,2611200,MASCULINO,0,2,2
PE,POMBOS,2611309,FEMININO,0,1,1
PE,POMBOS,2611309,MASCULINO,0,5,5
PE,PRIMAVERA,2611408,FEMININO,0,1,1
PE,PRIMAVERA,2611408,MASCULINO,0,3,3
PE,QUIPAPÁ,2611507,FEMININO,0,1,1
PE,QUIPAPÁ,2611507,MASCULINO,0,1,1
PE,QUIXABA,2611533,MASCULINO,0,2,2
PE,RECIFE,2611606,FEMININO,1,3,3
PE,RECIFE,2611606,MASCULINO,1,8,8
PE,RIACHO DAS ALMAS,2611705,MASCULINO,0,3,3
PE,RIBEIRÃO,2611804,FEMININO,0,1,1
PE,RIBEIRÃO,2611804,MASCULINO,0,3,3
PE,RIO FORMOSO,2611903,FEMININO,0,3,3
PE,RIO FORMOSO,2611903,MASCULINO,0,1,1
PE,SAIRÉ,2612000,MASCULINO,0,2,2
PE,SALGADINHO,2612109,MASCULINO,0,2,2
PE,SALGUEIRO,2612208,MASCULINO,0,5,5
PE,SALOÁ,2612307,FEMININO,0,1,1
PE,SALOÁ,2612307,MASCULINO,0,1,1
PE,SANHARÓ,2612406,MASCULINO,0,2,2
PE,SANTA CRUZ,2612455,FEMININO,0,1,1
PE,SANTA CRUZ,2612455,MASCULINO,0,1,1
PE,SANTA CRUZ DA BAIXA VERDE,2612471,MASCULINO,0,2,2
PE,SANTA CRUZ DO CAPIBARIBE,2612505,MASCULINO,0,3,3
PE,SANTA FILOMENA,2612554,MASCULINO,0,3,3
PE,SANTA MARIA DA BOA VISTA,2612604,FEMININO,0,1,1
PE,SANTA MARIA DA BOA VISTA,2612604,MASCULINO,0,2,2
PE,SANTA MARIA DO CAMBUCÁ,2612703,MASCULINO,0,3,3
PE,SANTA TEREZINHA,2612802,MASCULINO,0,4,4
PE,SÃO BENEDITO DO SUL,2612901,FEMININO,0,1,1
PE,SÃO BENEDITO DO SUL,2612901,MASCULINO,0,1,1
PE,SÃO BENTO DO UNA,2613008,MASCULINO,0,5,5
PE,SÃO CAITANO,2613107,MASCULINO,0,8,8
PE,SÃO JOÃO,2613206,FEMININO,0,1,1
PE,SÃO JOÃO,2613206,MASCULINO,0,2,2
PE,SÃO JOAQUIM DO MONTE,2613305,FEMININO,0,1,1
PE,SÃO JOAQUIM DO MONTE,2613305,MASCULINO,0,2,2
PE,SÃO JOSÉ DA COROA GRANDE,2613404,FEMININO,0,1,1
PE,SÃO JOSÉ DA COROA GRANDE,2613404,MASCULINO,0,3,3
PE,SÃO JOSÉ DO BELMONTE,2613503,MASCULINO,0,3,3
PE,SÃO JOSÉ DO EGITO,2613602,FEMININO,0,1,1
PE,SÃO JOSÉ DO EGITO,2613602,MASCULINO,0,3,3
PE,SÃO LOURENÇO DA MATA,2613701,FEMININO,0,2,2
PE,SÃO LOURENÇO DA MATA,2613701,MASCULINO,0,5,5
PE,SÃO VICENTE FERRÉR,2613800,MASCULINO,0,3,3
PE,SERRA TALHADA,2613909,FEMININO,0,2,2
PE,SERRA TALHADA,2613909,MASCULINO,0,2,2
PE,SERRITA,2614006,MASCULINO,0,2,2
PE,SERTÂNIA,2614105,MASCULINO,0,2,2
PE,SIRINHAÉM,2614204,FEMININO,0,2,2
PE,SIRINHAÉM,2614204,MASCULINO,0,3,3
PE,SOLIDÃO,2614402,FEMININO,0,1,1
PE,SOLIDÃO,2614402,MASCULINO,0,1,1
PE,SURUBIM,2614501,FEMININO,0,1,1
PE,SURUBIM,2614501,MASCULINO,0,6,6
PE,TABIRA,2614600,FEMININO,0,1,1
PE,TABIRA,2614600,MASCULINO,0,2,2
PE,TACAIMBÓ,2614709,FEMININO,0,1,1
PE,TACAIMBÓ,2614709,MASCULINO,0,2,2
PE,TACARATU,2614808,FEMININO,0,1,1
PE,TACARATU,2614808,MASCULINO,0,1,1
PE,TAMANDARÉ,2614857,MASCULINO,0,5,5
PE,TAQUARITINGA DO NORTE,2615003,MASCULINO,0,3,3
PE,TEREZINHA,2615102,MASCULINO,0,1,1
PE,TERRA NOVA,2615201,FEMININO,0,1,1
PE,TERRA NOVA,2615201,MASCULINO,0,1,1
PE,TIMBAÚBA,2615300,MASCULINO,0,5,5
PE,TORITAMA,2615409,MASCULINO,0,5,5
PE,TRACUNHAÉM,2615508,FEMININO,0,1,1
PE,TRACUNHAÉM,2615508,MASCULINO,0,2,2
PE,TRINDADE,2615607,FEMININO,0,1,1
PE,TRINDADE,2615607,MASCULINO,0,2,2
PE,TRIUNFO,2615706,MASCULINO,0,3,3
PE,TUPANATINGA,2615805,MASCULINO,0,4,4
PE,TUPARETAMA,2615904,MASCULINO,0,3,3
PE,VENTUROSA,2616001,MASCULINO,0,2,2
PE,VERDEJANTE,2616100,MASCULINO,0,2,2
PE,VERTENTE DO LÉRIO,2616183,MASCULINO,0,3,3
PE,VERTENTES,2616209,MASCULINO,0,3,3
PE,VICÊNCIA,2616308,MASCULINO,0,3,3
PE,VITÓRIA DE SANTO ANTÃO,2616407,FEMININO,0,1,1
PE,VITÓRIA DE SANTO ANTÃO,2616407,MASCULINO,0,6,6
PE,XEXÉU,2616506,MASCULINO,0,2,2
PI,ACAUÃ,2200053,FEMININO,0,1,1
PI,ACAUÃ,2200053,MASCULINO,0,1,1
PI,AGRICOLÂNDIA,2200103,MASCULINO,0,2,2
PI,ÁGUA BRANCA,2200202,MASCULINO,0,5,5
PI,ALAGOINHA DO PIAUÍ,2200251,MASCULINO,0,2,2
PI,ALEGRETE DO PIAUÍ,2200277,FEMININO,0,1,1
PI,ALEGRETE DO PIAUÍ,2200277,MASCULINO,0,1,1
PI,ALTO LONGÁ,2200301,MASCULINO,0,2,2
PI,ALTOS,2200400,MASCULINO,0,3,3
PI,ALVORADA DO GURGUÉIA,2200459,MASCULINO,0,2,2
PI,AMARANTE,2200509,MASCULINO,0,3,3
PI,ANGICAL DO PIAUÍ,2200608,MASCULINO,0,3,3
PI,ANÍSIO DE ABREU,2200707,MASCULINO,0,2,2
PI,ANTÔNIO ALMEIDA,2200806,MASCULINO,0,3,3
PI,AROAZES,2200905,FEMININO,0,1,1
PI,AROAZES,2200905,MASCULINO,0,1,1
PI,AROEIRAS DO ITAIM,2200954,MASCULINO,0,2,2
PI,ARRAIAL,2201002,MASCULINO,0,2,2
PI,ASSUNÇÃO DO PIAUÍ,2201051,MASCULINO,0,2,2
PI,AVELINO LOPES,2201101,FEMININO,0,1,1
PI,AVELINO LOPES,2201101,MASCULINO,0,1,1
PI,BAIXA GRANDE DO RIBEIRO,2201150,MASCULINO,0,3,3
PI,BARRA D'ALCÂNTARA,2201176,MASCULINO,0,2,2
PI,BARRAS,2201200,MASCULINO,0,6,6
PI,BARREIRAS DO PIAUÍ,2201309,MASCULINO,0,2,2
PI,BARRO DURO,2201408,MASCULINO,0,4,4
PI,BATALHA,2201507,MASCULINO,0,2,2
PI,BELA VISTA DO PIAUÍ,2201556,MASCULINO,0,2,2
PI,BELÉM DO PIAUÍ,2201572,MASCULINO,0,3,3
PI,BENEDITINOS,2201606,MASCULINO,0,2,2
PI,BERTOLÍNIA,2201705,MASCULINO,0,2,2
PI,BETÂNIA DO PIAUÍ,2201739,FEMININO,0,1,1
PI,BETÂNIA DO PIAUÍ,2201739,MASCULINO,0,3,3
PI,BOA HORA,2201770,FEMININO,0,1,1
PI,BOA HORA,2201770,MASCULINO,0,2,2
PI,BOCAINA,2201804,MASCULINO,0,2,2
PI,BOM JESUS,2201903,FEMININO,0,1,1
PI,BOM JESUS,2201903,MASCULINO,0,2,2
PI,BOM PRINCÍPIO DO PIAUÍ,2201919,MASCULINO,0,4,4
PI,BONFIM DO PIAUÍ,2201929,MASCULINO,0,2,2
PI,BOQUEIRÃO DO PIAUÍ,2201945,FEMININO,0,1,1
PI,BOQUEIRÃO DO PIAUÍ,2201945,MASCULINO,0,2,2
PI,BRASILEIRA,2201960,FEMININO,0,1,1
PI,BRASILEIRA,2201960,MASCULINO,0,1,1
PI,BREJO DO PIAUÍ,2201988,MASCULINO,0,3,3
PI,BURITI DOS LOPES,2202000,MASCULINO,0,2,2
PI,BURITI DOS MONTES,2202026,MASCULINO,0,2,2
PI,CABECEIRAS DO PIAUÍ,2202059,FEMININO,0,1,1
PI,CABECEIRAS DO PIAUÍ,2202059,MASCULINO,0,2,2
PI,CAJAZEIRAS DO PIAUÍ,2202075,MASCULINO,0,2,2
PI,CAJUEIRO DA PRAIA,2202083,MASCULINO,0,5,5
PI,CALDEIRÃO GRANDE DO PIAUÍ,2202091,MASCULINO,0,2,2
PI,CAMPINAS DO PIAUÍ,2202109,MASCULINO,0,3,3
PI,CAMPO ALEGRE DO FIDALGO,2202117,MASCULINO,0,5,5
PI,CAMPO GRANDE DO PIAUÍ,2202133,MASCULINO,0,2,2
PI,CAMPO LARGO DO PIAUÍ,2202174,MASCULINO,0,2,2
PI,CAMPO MAIOR,2202208,MASCULINO,0,5,5
PI,CANAVIEIRA,2202251,FEMININO,0,2,2
PI,CANAVIEIRA,2202251,MASCULINO,0,3,3
PI,CANTO DO BURITI,2202307,FEMININO,0,1,1
PI,CANTO DO BURITI,2202307,MASCULINO,0,1,1
PI,CAPITÃO DE CAMPOS,2202406,MASCULINO,0,2,2
PI,CAPITÃO GERVÁSIO OLIVEIRA,2202455,FEMININO,0,1,1
PI,CAPITÃO GERVÁSIO OLIVEIRA,2202455,MASCULINO,0,1,1
PI,CARACOL,2202505,FEMININO,0,1,1
PI,CARACOL,2202505,MASCULINO,0,2,2
PI,CARAÚBAS DO PIAUÍ,2202539,MASCULINO,0,2,2
PI,CARIDADE DO PIAUÍ,2202554,MASCULINO,0,1,1
PI,CASTELO DO PIAUÍ,2202604,MASCULINO,0,2,2
PI,CAXINGÓ,2202653,MASCULINO,0,2,2
PI,COCAL,2202703,MASCULINO,0,3,3
PI,COCAL DE TELHA,2202711,FEMININO,0,1,1
PI,COCAL DE TELHA,2202711,MASCULINO,0,1,1
PI,COCAL DOS ALVES,2202729,MASCULINO,0,2,2
PI,COIVARAS,2202737,MASCULINO,0,2,2
PI,COLÔNIA DO GURGUÉIA,2202752,FEMININO,0,1,1
PI,COLÔNIA DO GURGUÉIA,2202752,MASCULINO,0,3,3
PI,COLÔNIA DO PIAUÍ,2202778,FEMININO,0,1,1
PI,COLÔNIA DO PIAUÍ,2202778,MASCULINO,0,1,1
PI,CONCEIÇÃO DO CANINDÉ,2202802,MASCULINO,0,3,3
PI,CORONEL JOSÉ DIAS,2202851,MASCULINO,0,2,2
PI,CORRENTE,2202901,MASCULINO,0,3,3
PI,CRISTALÂNDIA DO PIAUÍ,2203008,MASCULINO,0,3,3
PI,CRISTINO CASTRO,2203107,FEMININO,0,1,1
PI,CRISTINO CASTRO,2203107,MASCULINO,0,2,2
PI,CURIMATÁ,2203206,MASCULINO,0,2,2
PI,CURRAIS,2203230,MASCULINO,0,4,4
PI,CURRAL NOVO DO PIAUÍ,2203271,MASCULINO,0,2,2
PI,CURRALINHOS,2203255,MASCULINO,0,3,3
PI,DEMERVAL LOBÃO,2203305,MASCULINO,0,2,2
PI,DIRCEU ARCOVERDE,2203354,MASCULINO,0,2,2
PI,DOM EXPEDITO LOPES,2203404,MASCULINO,0,4,4
PI,DOM INOCÊNCIO,2203453,FEMININO,0,1,1
PI,DOM INOCÊNCIO,2203453,MASCULINO,0,1,1
PI,DOMINGOS MOURÃO,2203420,FEMININO,0,1,1
PI,DOMINGOS MOURÃO,2203420,MASCULINO,0,2,2
PI,ELESBÃO VELOSO,2203503,MASCULINO,0,2,2
PI,ELISEU MARTINS,2203602,FEMININO,0,1,1
PI,ELISEU MARTINS,2203602,MASCULINO,0,2,2
PI,ESPERANTINA,2203701,FEMININO,0,2,2
PI,ESPERANTINA,2203701,MASCULINO,0,2,2
PI,FARTURA DO PIAUÍ,2203750,MASCULINO,0,3,3
PI,FLORES DO PIAUÍ,2203800,MASCULINO,0,2,2
PI,FLORESTA DO PIAUÍ,2203859,MASCULINO,0,2,2
PI,FLORIANO,2203909,FEMININO,0,1,1
PI,FLORIANO,2203909,MASCULINO,0,2,2
PI,FRANCINÓPOLIS,2204006,MASCULINO,0,2,2
PI,FRANCISCO AYRES,2204105,FEMININO,0,2,2
PI,FRANCISCO MACEDO,2204154,MASCULINO,0,2,2
PI,FRANCISCO SANTOS,2204204,MASCULINO,0,2,2
PI,FRONTEIRAS,2204303,FEMININO,0,1,1
PI,FRONTEIRAS,2204303,MASCULINO,0,2,2
PI,GEMINIANO,2204352,MASCULINO,0,3,3
PI,GILBUÉS,2204402,MASCULINO,0,3,3
PI,GUADALUPE,2204501,FEMININO,0,1,1
PI,GUADALUPE,2204501,MASCULINO,0,1,1
PI,GUARIBAS,2204550,MASCULINO,0,2,2
PI,HUGO NAPOLEÃO,2204600,MASCULINO,0,2,2
PI,ILHA GRANDE,2204659,FEMININO,0,2,2
PI,ILHA GRANDE,2204659,MASCULINO,0,1,1
PI,INHUMA,2204709,MASCULINO,0,2,2
PI,IPIRANGA DO PIAUÍ,2204808,MASCULINO,0,2,2
PI,ISAÍAS COELHO,2204907,MASCULINO,0,2,2
PI,ITAINÓPOLIS,2205003,MASCULINO,0,4,4
PI,ITAUEIRA,2205102,MASCULINO,0,2,2
PI,JACOBINA DO PIAUÍ,2205151,FEMININO,0,1,1
PI,JACOBINA DO PIAUÍ,2205151,MASCULINO,0,1,1
PI,JAICÓS,2205201,MASCULINO,0,3,3
PI,JARDIM DO MULATO,2205250,MASCULINO,0,2,2
PI,JATOBÁ DO PIAUÍ,2205276,MASCULINO,0,3,3
PI,JERUMENHA,2205300,FEMININO,0,2,2
PI,JERUMENHA,2205300,MASCULINO,0,1,1
PI,JOÃO COSTA,2205359,MASCULINO,0,2,2
PI,JOAQUIM PIRES,2205409,FEMININO,0,1,1
PI,JOAQUIM PIRES,2205409,MASCULINO,0,2,2
PI,JOCA MARQUES,2205458,FEMININO,0,2,2
PI,JOCA MARQUES,2205458,MASCULINO,0,2,2
PI,JOSÉ DE FREITAS,2205508,MASCULINO,0,4,4
PI,JUAZEIRO DO PIAUÍ,2205516,MASCULINO,0,3,3
PI,JÚLIO BORGES,2205524,MASCULINO,0,3,3
PI,JUREMA,2205532,FEMININO,0,1,1
PI,LAGOA ALEGRE,2205557,MASCULINO,0,2,2
PI,LAGOA DE SÃO FRANCISCO,2205573,MASCULINO,0,2,2
PI,LAGOA DO BARRO DO PIAUÍ,2205565,FEMININO,0,1,1
PI,LAGOA DO BARRO DO PIAUÍ,2205565,MASCULINO,0,2,2
PI,LAGOA DO PIAUÍ,2205581,FEMININO,0,1,1
PI,LAGOA DO PIAUÍ,2205581,MASCULINO,0,1,1
PI,LAGOA DO SÍTIO,2205599,FEMININO,0,1,1
PI,LAGOA DO SÍTIO,2205599,MASCULINO,0,1,1
PI,LAGOINHA DO PIAUÍ,2205540,FEMININO,0,1,1
PI,LAGOINHA DO PIAUÍ,2205540,MASCULINO,0,1,1
PI,LANDRI SALES,2205607,FEMININO,0,1,1
PI,LANDRI SALES,2205607,MASCULINO,0,2,2
PI,LUIS CORREIA,2205706,FEMININO,0,1,1
PI,LUIS CORREIA,2205706,MASCULINO,0,6,6
PI,LUZILÂNDIA,2205805,FEMININO,0,1,1
PI,LUZILÂNDIA,2205805,MASCULINO,0,3,3
PI,MADEIRO,2205854,MASCULINO,0,3,3
PI,MANOEL EMÍDIO,2205904,FEMININO,0,1,1
PI,MANOEL EMÍDIO,2205904,MASCULINO,0,3,3
PI,MARCOLÂNDIA,2205953,MASCULINO,0,2,2
