codigo_ibge,candidaturas,sigla_uf,BRANCA,PARDA,PRETA,INDÍGENA,SEM INFORMAÇÃO,AMARELA
4108007,2,PR,1,1,0,0,0,0
4108106,2,PR,2,0,0,0,0,0
4108205,3,PR,3,0,0,0,0,0
4108304,9,PR,8,0,1,0,0,0
4108452,4,PR,0,4,0,0,0,0
4108320,1,PR,1,0,0,0,0,0
4108403,3,PR,3,0,0,0,0,0
4108502,4,PR,4,0,0,0,0,0
4108551,3,PR,3,0,0,0,0,0
4108601,4,PR,2,2,0,0,0,0
4108650,3,PR,3,0,0,0,0,0
4108700,2,PR,2,0,0,0,0,0
4108809,4,PR,3,1,0,0,0,0
4108908,4,PR,4,0,0,0,0,0
4108957,4,PR,4,0,0,0,0,0
4109005,2,PR,2,0,0,0,0,0
4109104,3,PR,3,0,0,0,0,0
4109203,2,PR,1,1,0,0,0,0
4109302,3,PR,3,0,0,0,0,0
4109401,7,PR,7,0,0,0,0,0
4109500,6,PR,4,2,0,0,0,0
4109609,3,PR,3,0,0,0,0,0
4109658,4,PR,1,3,0,0,0,0
4109708,3,PR,3,0,0,0,0,0
4109757,6,PR,6,0,0,0,0,0
4109807,3,PR,3,0,0,0,0,0
4109906,2,PR,0,2,0,0,0,0
4110003,4,PR,3,1,0,0,0,0
4110052,2,PR,2,0,0,0,0,0
4110078,4,PR,3,1,0,0,0,0
4110102,4,PR,4,0,0,0,0,0
4110201,2,PR,2,0,0,0,0,0
4110300,2,PR,1,1,0,0,0,0
4110409,1,PR,1,0,0,0,0,0
4110508,3,PR,3,0,0,0,0,0
4110607,4,PR,4,0,0,0,0,0
4110656,3,PR,3,0,0,0,0,0
4110706,8,PR,8,0,0,0,0,0
4110805,3,PR,2,1,0,0,0,0
4110904,3,PR,3,0,0,0,0,0
4110953,6,PR,6,0,0,0,0,0
4111001,3,PR,2,1,0,0,0,0
4111100,3,PR,3,0,0,0,0,0
4111209,4,PR,3,0,1,0,0,0
4111258,4,PR,3,1,0,0,0,0
4111308,4,PR,1,1,2,0,0,0
4111407,2,PR,2,0,0,0,0,0
4111506,4,PR,4,0,0,0,0,0
4111555,4,PR,4,0,0,0,0,0
4111605,3,PR,3,0,0,0,0,0
4111704,2,PR,2,0,0,0,0,0
4111803,6,PR,6,0,0,0,0,0
4111902,4,PR,4,0,0,0,0,0
4112009,4,PR,4,0,0,0,0,0
4112108,7,PR,7,0,0,0,0,0
4112207,2,PR,2,0,0,0,0,0
4112306,7,PR,6,1,0,0,0,0
4112405,2,PR,2,0,0,0,0,0
4112504,3,PR,3,0,0,0,0,0
4112603,4,PR,3,1,0,0,0,0
4112702,5,PR,4,0,1,0,0,0
4112751,2,PR,2,0,0,0,0,0
4112801,2,PR,2,0,0,0,0,0
4112900,2,PR,2,0,0,0,0,0
4112959,1,PR,1,0,0,0,0,0
4113007,3,PR,3,0,0,0,0,0
4113106,3,PR,3,0,0,0,0,0
4113205,3,PR,3,0,0,0,0,0
4113254,3,PR,3,0,0,0,0,0
4113304,5,PR,5,0,0,0,0,0
4113403,2,PR,2,0,0,0,0,0
4113429,2,PR,1,0,1,0,0,0
4113452,3,PR,3,0,0,0,0,0
4113502,3,PR,2,0,1,0,0,0
4113601,3,PR,2,1,0,0,0,0
4113700,10,PR,9,0,1,0,0,0
4113734,3,PR,3,0,0,0,0,0
4113759,2,PR,2,0,0,0,0,0
4113809,3,PR,3,0,0,0,0,0
4113908,6,PR,3,2,1,0,0,0
4114005,3,PR,3,0,0,0,0,0
4114104,4,PR,2,2,0,0,0,0
4114203,3,PR,2,1,0,0,0,0
4114302,2,PR,1,1,0,0,0,0
4114351,2,PR,2,0,0,0,0,0
4114401,3,PR,2,1,0,0,0,0
4114500,2,PR,2,0,0,0,0,0
4114609,4,PR,4,0,0,0,0,0
4114708,2,PR,2,0,0,0,0,0
4114807,2,PR,2,0,0,0,0,0
4114906,5,PR,4,1,0,0,0,0
4115002,3,PR,1,1,1,0,0,0
4115101,2,PR,1,1,0,0,0,0
4115200,13,PR,11,1,0,0,0,1
4115309,3,PR,3,0,0,0,0,0
4115358,2,PR,2,0,0,0,0,0
4115408,2,PR,1,0,1,0,0,0
4115457,2,PR,2,0,0,0,0,0
4115507,2,PR,2,0,0,0,0,0
4115606,5,PR,5,0,0,0,0,0
4115705,6,PR,6,0,0,0,0,0
4115739,2,PR,1,0,1,0,0,0
4115754,5,PR,3,2,0,0,0,0
4115804,4,PR,3,1,0,0,0,0
4115853,3,PR,3,0,0,0,0,0
4115903,3,PR,3,0,0,0,0,0
4116000,2,PR,1,1,0,0,0,0
4116059,2,PR,2,0,0,0,0,0
4116109,1,PR,1,0,0,0,0,0
4116208,5,PR,4,1,0,0,0,0
4116307,3,PR,2,0,1,0,0,0
4116406,2,PR,2,0,0,0,0,0
4116505,2,PR,2,0,0,0,0,0
4116604,3,PR,1,0,0,0,0,2
4116703,4,PR,4,0,0,0,0,0
4116802,2,PR,2,0,0,0,0,0
4116901,2,PR,1,1,0,0,0,0
4116950,2,PR,2,0,0,0,0,0
4117008,2,PR,2,0,0,0,0,0
4117057,4,PR,4,0,0,0,0,0
4117107,4,PR,4,0,0,0,0,0
4117206,2,PR,2,0,0,0,0,0
4117255,3,PR,3,0,0,0,0,0
4117214,3,PR,2,1,0,0,0,0
4117222,3,PR,3,0,0,0,0,0
4117271,3,PR,2,1,0,0,0,0
4117297,2,PR,2,0,0,0,0,0
4117305,3,PR,3,0,0,0,0,0
4117404,3,PR,3,0,0,0,0,0
4117453,3,PR,3,0,0,0,0,0
4117503,7,PR,7,0,0,0,0,0
4117602,6,PR,6,0,0,0,0,0
4117701,5,PR,5,0,0,0,0,0
4117800,5,PR,5,0,0,0,0,0
4117909,3,PR,3,0,0,0,0,0
4118006,2,PR,1,1,0,0,0,0
4118105,5,PR,4,0,1,0,0,0
4118204,10,PR,5,5,0,0,0,0
4118303,2,PR,2,0,0,0,0,0
4118402,5,PR,3,1,1,0,0,0
4118451,2,PR,2,0,0,0,0,0
4118501,4,PR,4,0,0,0,0,0
4118600,2,PR,2,0,0,0,0,0
4118709,3,PR,2,1,0,0,0,0
4118808,5,PR,4,1,0,0,0,0
4118857,3,PR,2,1,0,0,0,0
4118907,2,PR,2,0,0,0,0,0
4119004,2,PR,2,0,0,0,0,0
4119103,2,PR,2,0,0,0,0,0
4119152,6,PR,3,2,1,0,0,0
4119251,2,PR,2,0,0,0,0,0
4119202,3,PR,3,0,0,0,0,0
4119301,7,PR,7,0,0,0,0,0
4119400,7,PR,7,0,0,0,0,0
4119509,8,PR,6,2,0,0,0,0
4119608,3,PR,3,0,0,0,0,0
4119657,2,PR,2,0,0,0,0,0
4119707,2,PR,1,1,0,0,0,0
4119806,2,PR,2,0,0,0,0,0
4119905,5,PR,5,0,0,0,0,0
4119954,8,PR,8,0,0,0,0,0
4120002,3,PR,3,0,0,0,0,0
4120101,3,PR,3,0,0,0,0,0
4120150,2,PR,2,0,0,0,0,0
4120200,2,PR,1,1,0,0,0,0
4120309,6,PR,6,0,0,0,0,0
4120333,4,PR,1,3,0,0,0,0
4120358,1,PR,1,0,0,0,0,0
4120408,2,PR,2,0,0,0,0,0
4120507,3,PR,3,0,0,0,0,0
4120606,4,PR,4,0,0,0,0,0
4120655,4,PR,1,1,2,0,0,0
4120705,2,PR,2,0,0,0,0,0
4120804,5,PR,5,0,0,0,0,0
4120853,2,PR,2,0,0,0,0,0
4120903,6,PR,4,2,0,0,0,0
4121000,2,PR,2,0,0,0,0,0
4121109,2,PR,1,0,1,0,0,0
4121208,4,PR,4,0,0,0,0,0
4121257,3,PR,2,1,0,0,0,0
4121307,1,PR,1,0,0,0,0,0
4121356,2,PR,2,0,0,0,0,0
4121406,4,PR,4,0,0,0,0,0
4121505,3,PR,3,0,0,0,0,0
4121604,3,PR,3,0,0,0,0,0
4121703,7,PR,7,0,0,0,0,0
4121752,4,PR,3,1,0,0,0,0
4121802,2,PR,2,0,0,0,0,0
4121901,5,PR,4,1,0,0,0,0
4122008,2,PR,2,0,0,0,0,0
4122107,4,PR,2,2,0,0,0,0
4122156,4,PR,4,0,0,0,0,0
4122172,2,PR,1,1,0,0,0,0
4122206,3,PR,3,0,0,0,0,0
4122305,4,PR,4,0,0,0,0,0
4122404,5,PR,4,1,0,0,0,0
4122503,3,PR,2,1,0,0,0,0
4122602,4,PR,4,0,0,0,0,0
4122651,5,PR,5,0,0,0,0,0
4122701,3,PR,3,0,0,0,0,0
4122800,1,PR,0,1,0,0,0,0
4122909,3,PR,3,0,0,0,0,0
4123006,2,PR,2,0,0,0,0,0
4123105,4,PR,4,0,0,0,0,0
4123204,3,PR,2,1,0,0,0,0
4123303,1,PR,1,0,0,0,0,0
4123402,3,PR,3,0,0,0,0,0
4123501,5,PR,5,0,0,0,0,0
4123600,2,PR,1,1,0,0,0,0
4123709,3,PR,3,0,0,0,0,0
4123808,2,PR,2,0,0,0,0,0
4123824,2,PR,2,0,0,0,0,0
4123857,6,PR,4,2,0,0,0,0
4123907,2,PR,2,0,0,0,0,0
4123956,5,PR,4,1,0,0,0,0
4124020,2,PR,2,0,0,0,0,0
4124053,2,PR,2,0,0,0,0,0
4124004,1,PR,1,0,0,0,0,0
4124103,6,PR,4,2,0,0,0,0
4124202,2,PR,2,0,0,0,0,0
4124301,4,PR,4,0,0,0,0,0
4124400,3,PR,2,1,0,0,0,0
4124509,2,PR,2,0,0,0,0,0
4124608,2,PR,2,0,0,0,0,0
4124707,3,PR,3,0,0,0,0,0
4124806,4,PR,2,0,0,0,2,0
4124905,2,PR,2,0,0,0,0,0
4125001,2,PR,2,0,0,0,0,0
4125100,3,PR,2,1,0,0,0,0
4125209,3,PR,3,0,0,0,0,0
4125308,2,PR,1,1,0,0,0,0
4125357,2,PR,2,0,0,0,0,0
4125407,2,PR,2,0,0,0,0,0
4125456,1,PR,1,0,0,0,0,0
4125506,8,PR,7,0,1,0,0,0
4125555,2,PR,2,0,0,0,0,0
4125605,7,PR,6,1,0,0,0,0
4125704,8,PR,6,2,0,0,0,0
4125753,3,PR,3,0,0,0,0,0
4125803,2,PR,1,1,0,0,0,0
4125902,2,PR,2,0,0,0,0,0
4126009,5,PR,3,1,0,0,0,1
4126108,3,PR,3,0,0,0,0,0
4126207,3,PR,3,0,0,0,0,0
4126256,4,PR,2,2,0,0,0,0
4126272,2,PR,2,0,0,0,0,0
4126306,2,PR,1,1,0,0,0,0
4126355,2,PR,2,0,0,0,0,0
4126405,2,PR,2,0,0,0,0,0
4126504,3,PR,3,0,0,0,0,0
4126603,6,PR,6,0,0,0,0,0
4126652,2,PR,1,1,0,0,0,0
4126678,2,PR,2,0,0,0,0,0
4126702,5,PR,4,0,1,0,0,0
4126801,2,PR,2,0,0,0,0,0
4126900,2,PR,2,0,0,0,0,0
4127007,3,PR,1,2,0,0,0,0
4127106,6,PR,6,0,0,0,0,0
4127205,2,PR,1,1,0,0,0,0
4127304,5,PR,5,0,0,0,0,0
4127403,5,PR,3,2,0,0,0,0
4127502,3,PR,3,0,0,0,0,0
4127601,2,PR,2,0,0,0,0,0
4127700,7,PR,6,1,0,0,0,0
4127809,1,PR,1,0,0,0,0,0
4127858,4,PR,4,0,0,0,0,0
4127882,2,PR,1,1,0,0,0,0
4127908,2,PR,1,1,0,0,0,0
4127957,2,PR,2,0,0,0,0,0
4127965,2,PR,2,0,0,0,0,0
4128005,2,PR,2,0,0,0,0,0
4128104,4,PR,4,0,0,0,0,0
4128203,5,PR,4,1,0,0,0,0
4128302,2,PR,2,0,0,0,0,0
4128401,2,PR,1,0,0,0,0,1
4128534,4,PR,4,0,0,0,0,0
4128559,3,PR,3,0,0,0,0,0
4128609,2,PR,2,0,0,0,0,0
4128658,3,PR,2,1,0,0,0,0
4128708,4,PR,4,0,0,0,0,0
4128500,5,PR,5,0,0,0,0,0
4128807,2,PR,1,1,0,0,0,0
3300100,9,RJ,7,1,1,0,0,0
3300159,3,RJ,2,0,0,0,1,0
3300209,6,RJ,6,0,0,0,0,0
3300225,3,RJ,3,0,0,0,0,0
3300233,13,RJ,8,4,0,1,0,0
3300258,5,RJ,4,0,0,0,0,1
3300308,8,RJ,3,1,3,0,0,1
3300407,12,RJ,10,0,2,0,0,0
3300456,6,RJ,2,4,0,0,0,0
3300506,5,RJ,5,0,0,0,0,0
3300605,8,RJ,7,1,0,0,0,0
3300704,11,RJ,10,1,0,0,0,0
3300803,7,RJ,5,1,1,0,0,0
3300902,7,RJ,7,0,0,0,0,0
3301009,11,RJ,9,2,0,0,0,0
3301108,3,RJ,3,0,0,0,0,0
3300936,9,RJ,2,7,0,0,0,0
3301157,4,RJ,3,1,0,0,0,0
3301207,4,RJ,4,0,0,0,0,0
3301306,7,RJ,6,1,0,0,0,0
3300951,5,RJ,4,1,0,0,0,0
3301405,5,RJ,2,3,0,0,0,0
3301504,5,RJ,5,0,0,0,0,0
3301603,2,RJ,2,0,0,0,0,0
3301702,9,RJ,3,2,4,0,0,0
3301801,4,RJ,4,0,0,0,0,0
3301850,5,RJ,4,1,0,0,0,0
3301876,4,RJ,1,3,0,0,0,0
3301900,6,RJ,5,1,0,0,0,0
3302007,15,RJ,7,5,3,0,0,0
3302056,5,RJ,3,2,0,0,0,0
3302106,4,RJ,4,0,0,0,0,0
3302205,10,RJ,7,3,0,0,0,0
3302254,7,RJ,4,3,0,0,0,0
3302270,10,RJ,4,4,2,0,0,0
3302304,3,RJ,3,0,0,0,0,0
3302403,11,RJ,9,1,1,0,0,0
3302452,1,RJ,1,0,0,0,0,0
3302502,6,RJ,2,3,1,0,0,0
3302601,7,RJ,6,1,0,0,0,0
3302700,4,RJ,3,0,1,0,0,0
3302809,6,RJ,3,1,2,0,0,0
3302858,6,RJ,3,2,1,0,0,0
3302908,4,RJ,4,0,0,0,0,0
3303005,4,RJ,4,0,0,0,0,0
3303104,4,RJ,3,1,0,0,0,0
3303203,6,RJ,4,2,0,0,0,0
3303302,9,RJ,8,0,0,1,0,0
3303401,17,RJ,14,2,1,0,0,0
3303500,10,RJ,4,4,2,0,0,0
3303609,7,RJ,5,2,0,0,0,0
3303708,7,RJ,7,0,0,0,0,0
3303807,6,RJ,4,2,0,0,0,0
3303856,5,RJ,4,1,0,0,0,0
3303906,13,RJ,11,1,1,0,0,0
3303955,5,RJ,3,1,1,0,0,0
3304003,2,RJ,2,0,0,0,0,0
3304102,4,RJ,3,1,0,0,0,0
3304110,4,RJ,3,0,1,0,0,0
3304128,4,RJ,3,1,0,0,0,0
3304144,10,RJ,6,1,3,0,0,0
3304151,5,RJ,4,0,1,0,0,0
3304201,7,RJ,6,1,0,0,0,0
3304300,10,RJ,7,3,0,0,0,0
3304409,3,RJ,3,0,0,0,0,0
3304508,5,RJ,3,2,0,0,0,0
3304524,11,RJ,9,2,0,0,0,0
3304557,14,RJ,10,0,4,0,0,0
3304607,4,RJ,2,1,1,0,0,0
3304706,4,RJ,4,0,0,0,0,0
3304805,7,RJ,5,1,1,0,0,0
3304755,6,RJ,6,0,0,0,0,0
3304904,9,RJ,4,3,2,0,0,0
3305000,6,RJ,5,1,0,0,0,0
3305109,9,RJ,5,3,1,0,0,0
3305133,2,RJ,2,0,0,0,0,0
3305158,4,RJ,4,0,0,0,0,0
3305208,9,RJ,5,4,0,0,0,0
3305307,2,RJ,1,1,0,0,0,0
3305406,4,RJ,2,1,1,0,0,0
3305505,6,RJ,3,2,1,0,0,0
3305554,6,RJ,3,3,0,0,0,0
3305604,4,RJ,1,3,0,0,0,0
3305703,3,RJ,3,0,0,0,0,0
3305752,5,RJ,3,2,0,0,0,0
3305802,7,RJ,5,1,1,0,0,0
3305901,4,RJ,4,0,0,0,0,0
3306008,7,RJ,5,1,0,0,0,1
3306107,5,RJ,3,1,1,0,0,0
3306156,4,RJ,2,2,0,0,0,0
3306206,3,RJ,3,0,0,0,0,0
3306305,15,RJ,12,0,3,0,0,0
2400109,3,RN,3,0,0,0,0,0
2400307,2,RN,0,2,0,0,0,0
2400406,3,RN,2,1,0,0,0,0
2400505,2,RN,2,0,0,0,0,0
2400604,3,RN,3,0,0,0,0,0
2400703,4,RN,2,2,0,0,0,0
2400802,3,RN,0,3,0,0,0,0
2400901,3,RN,3,0,0,0,0,0
2401008,3,RN,1,2,0,0,0,0
2401107,3,RN,1,2,0,0,0,0
2401206,3,RN,2,1,0,0,0,0
2400208,3,RN,2,1,0,0,0,0
2401404,4,RN,0,4,0,0,0,0
2401453,3,RN,1,1,0,0,0,1
2401503,2,RN,0,2,0,0,0,0
2401602,5,RN,1,4,0,0,0,0
2405306,2,RN,2,0,0,0,0,0
2401651,2,RN,2,0,0,0,0,0
2401701,2,RN,1,1,0,0,0,0
2401800,3,RN,1,2,0,0,0,0
2401859,3,RN,0,3,0,0,0,0
2401909,3,RN,2,0,1,0,0,0
2402006,7,RN,5,2,0,0,0,0
2401305,2,RN,1,1,0,0,0,0
2402105,3,RN,1,2,0,0,0,0
2402204,6,RN,3,2,0,1,0,0
2402303,4,RN,3,1,0,0,0,0
2402402,2,RN,2,0,0,0,0,0
2402501,4,RN,3,1,0,0,0,0
2402600,6,RN,2,2,2,0,0,0
2402709,3,RN,2,1,0,0,0,0
2402808,3,RN,1,2,0,0,0,0
2402907,3,RN,3,0,0,0,0,0
2403004,2,RN,2,0,0,0,0,0
2403103,4,RN,3,1,0,0,0,0
2403202,2,RN,1,1,0,0,0,0
2403301,2,RN,1,1,0,0,0,0
2403400,2,RN,2,0,0,0,0,0
2403509,2,RN,2,0,0,0,0,0
2403608,9,RN,4,4,1,0,0,0
2403707,2,RN,1,1,0,0,0,0
2403756,2,RN,1,0,0,0,0,1
2403806,3,RN,1,2,0,0,0,0
2403905,3,RN,3,0,0,0,0,0
2404002,1,RN,1,0,0,0,0,0
2404101,2,RN,0,2,0,0,0,0
2404200,4,RN,3,0,1,0,0,0
2404309,4,RN,1,3,0,0,0,0
2404408,3,RN,3,0,0,0,0,0
2404507,4,RN,1,3,0,0,0,0
2404606,5,RN,3,2,0,0,0,0
2404705,5,RN,1,3,1,0,0,0
2404804,2,RN,2,0,0,0,0,0
2404853,3,RN,1,2,0,0,0,0
2404903,3,RN,2,1,0,0,0,0
2405009,4,RN,2,1,0,0,0,1
2405108,2,RN,2,0,0,0,0,0
2405207,3,RN,3,0,0,0,0,0
2405405,3,RN,1,2,0,0,0,0
2405504,2,RN,1,1,0,0,0,0
2405603,3,RN,3,0,0,0,0,0
2405702,2,RN,2,0,0,0,0,0
2405801,3,RN,1,2,0,0,0,0
2405900,2,RN,2,0,0,0,0,0
2406007,2,RN,1,1,0,0,0,0
2406106,4,RN,3,0,1,0,0,0
2406155,2,RN,2,0,0,0,0,0
2406205,2,RN,2,0,0,0,0,0
2406304,5,RN,4,1,0,0,0,0
2406403,2,RN,1,1,0,0,0,0
2406502,3,RN,2,1,0,0,0,0
2406601,2,RN,2,0,0,0,0,0
2406700,3,RN,1,2,0,0,0,0
2406809,3,RN,2,1,0,0,0,0
2406908,2,RN,1,1,0,0,0,0
2407005,3,RN,3,0,0,0,0,0
2407104,6,RN,5,1,0,0,0,0
2407203,8,RN,3,5,0,0,0,0
2407252,2,RN,0,2,0,0,0,0
2407302,2,RN,2,0,0,0,0,0
2407401,2,RN,2,0,0,0,0,0
2407500,2,RN,2,0,0,0,0,0
2407609,2,RN,2,0,0,0,0,0
2407708,3,RN,2,0,1,0,0,0
2407807,3,RN,2,1,0,0,0,0
2407906,2,RN,1,1,0,0,0,0
2408003,6,RN,3,3,0,0,0,0
2408102,14,RN,11,2,1,0,0,0
2408201,5,RN,3,0,1,1,0,0
2408300,3,RN,1,2,0,0,0,0
2408409,2,RN,2,0,0,0,0,0
2408508,3,RN,1,2,0,0,0,0
2408607,2,RN,1,1,0,0,0,0
2408706,4,RN,4,0,0,0,0,0
2408805,3,RN,1,2,0,0,0,0
2408904,3,RN,3,0,0,0,0,0
2403251,6,RN,3,2,1,0,0,0
2409100,4,RN,3,1,0,0,0,0
2409209,2,RN,1,1,0,0,0,0
2409308,2,RN,2,0,0,0,0,0
2409407,3,RN,3,0,0,0,0,0
2409506,2,RN,0,1,0,0,1,0
2409605,2,RN,1,1,0,0,0,0
2409704,2,RN,1,1,0,0,0,0
2409803,4,RN,4,0,0,0,0,0
2409902,5,RN,3,1,1,0,0,0
2410009,2,RN,1,1,0,0,0,0
2410108,2,RN,1,1,0,0,0,0
2410207,3,RN,3,0,0,0,0,0
2410256,3,RN,3,0,0,0,0,0
2410405,4,RN,2,2,0,0,0,0
2410504,2,RN,2,0,0,0,0,0
2410603,3,RN,3,0,0,0,0,0
2410702,3,RN,2,1,0,0,0,0
2410801,3,RN,1,2,0,0,0,0
2410900,3,RN,1,2,0,0,0,0
2408953,6,RN,3,3,0,0,0,0
2411007,3,RN,2,1,0,0,0,0
2411106,4,RN,1,3,0,0,0,0
2411205,4,RN,4,0,0,0,0,0
2409332,3,RN,2,1,0,0,0,0
2411403,3,RN,1,2,0,0,0,0
2411429,2,RN,2,0,0,0,0,0
2411502,3,RN,2,1,0,0,0,0
2411601,3,RN,2,1,0,0,0,0
2411700,2,RN,2,0,0,0,0,0
2411809,2,RN,2,0,0,0,0,0
2411908,2,RN,1,1,0,0,0,0
2412005,3,RN,2,1,0,0,0,0
2412104,2,RN,1,0,1,0,0,0
2412203,4,RN,2,2,0,0,0,0
2412302,3,RN,1,2,0,0,0,0
2412401,2,RN,2,0,0,0,0,0
2412500,4,RN,4,0,0,0,0,0
2412559,4,RN,2,1,0,0,0,1
2412609,2,RN,1,1,0,0,0,0
2412708,2,RN,1,1,0,0,0,0
2412807,3,RN,2,1,0,0,0,0
2412906,2,RN,0,1,1,0,0,0
2413003,3,RN,3,0,0,0,0,0
2413102,3,RN,2,1,0,0,0,0
2413201,3,RN,1,1,1,0,0,0
2410306,3,RN,2,1,0,0,0,0
2413300,2,RN,0,2,0,0,0,0
2413359,3,RN,1,2,0,0,0,0
2413409,2,RN,2,0,0,0,0,0
2413508,4,RN,2,1,1,0,0,0
2413557,1,RN,1,0,0,0,0,0
2413607,2,RN,2,0,0,0,0,0
2413706,2,RN,2,0,0,0,0,0
2413805,2,RN,1,1,0,0,0,0
2413904,3,RN,2,1,0,0,0,0
2414001,4,RN,3,0,1,0,0,0
2414100,1,RN,1,0,0,0,0,0
2414159,2,RN,2,0,0,0,0,0
2411056,2,RN,2,0,0,0,0,0
2414209,4,RN,1,2,1,0,0,0
2414308,2,RN,2,0,0,0,0,0
2414407,9,RN,4,4,0,0,1,0
2414456,3,RN,0,3,0,0,0,0
2414506,2,RN,2,0,0,0,0,0
2414605,2,RN,1,1,0,0,0,0
2414704,3,RN,1,2,0,0,0,0
2414753,2,RN,2,0,0,0,0,0
2414803,2,RN,0,2,0,0,0,0
2414902,1,RN,0,1,0,0,0,0
2415008,4,RN,2,2,0,0,0,0
1100015,4,RO,4,0,0,0,0,0
1100379,4,RO,2,1,0,0,0,1
1100403,5,RO,2,3,0,0,0,0
1100346,3,RO,3,0,0,0,0,0
1100023,5,RO,2,3,0,0,0,0
1100452,5,RO,1,4,0,0,0,0
1100031,3,RO,2,1,0,0,0,0
1100601,3,RO,2,1,0,0,0,0
1100049,6,RO,1,5,0,0,0,0
1100700,2,RO,1,1,0,0,0,0
1100809,3,RO,1,1,1,0,0,0
1100908,3,RO,2,1,0,0,0,0
1100056,3,RO,3,0,0,0,0,0
1100924,5,RO,3,2,0,0,0,0
1100064,4,RO,4,0,0,0,0,0
1100072,5,RO,4,1,0,0,0,0
1100080,2,RO,1,1,0,0,0,0
1100940,4,RO,3,1,0,0,0,0
1100098,4,RO,2,2,0,0,0,0
1101005,3,RO,2,1,0,0,0,0
1100106,10,RO,1,8,1,0,0,0
1101104,3,RO,1,1,1,0,0,0
1100114,3,RO,2,1,0,0,0,0
1100122,7,RO,4,3,0,0,0,0
1100130,8,RO,2,6,0,0,0,0
1101203,3,RO,1,2,0,0,0,0
1101302,5,RO,1,4,0,0,0,0
1101401,6,RO,1,4,1,0,0,0
1100148,3,RO,2,0,1,0,0,0
1100338,4,RO,1,2,1,0,0,0
1101435,2,RO,0,2,0,0,0,0
1100502,2,RO,1,1,0,0,0,0
1100155,3,RO,1,2,0,0,0,0
1101450,3,RO,3,0,0,0,0,0
1100189,1,RO,1,0,0,0,0,0
1101468,4,RO,2,2,0,0,0,0
1100205,16,RO,5,8,2,0,0,1
1100254,4,RO,1,2,1,0,0,0
1101476,2,RO,1,1,0,0,0,0
1100262,3,RO,2,1,0,0,0,0
1100288,5,RO,3,2,0,0,0,0
1100296,2,RO,1,1,0,0,0,0
1101484,3,RO,1,1,1,0,0,0
1101492,4,RO,0,3,1,0,0,0
1100320,5,RO,1,4,0,0,0,0
1101500,5,RO,2,3,0,0,0,0
1101559,3,RO,1,2,0,0,0,0
1101609,4,RO,1,3,0,0,0,0
1101708,5,RO,3,2,0,0,0,0
1101757,2,RO,1,1,0,0,0,0
1101807,2,RO,0,2,0,0,0,0
1100304,5,RO,3,2,0,0,0,0
1400050,3,RR,1,2,0,0,0,0
1400027,5,RR,1,4,0,0,0,0
1400100,11,RR,6,3,2,0,0,0
1400159,4,RR,1,3,0,0,0,0
1400175,4,RR,1,3,0,0,0,0
1400209,7,RR,1,5,1,0,0,0
1400233,3,RR,1,1,1,0,0,0
1400282,3,RR,1,2,0,0,0,0
1400308,3,RR,0,3,0,0,0,0
1400407,8,RR,2,5,0,1,0,0
1400456,3,RR,1,2,0,0,0,0
1400472,3,RR,1,2,0,0,0,0
1400506,4,RR,3,1,0,0,0,0
1400605,2,RR,0,2,0,0,0,0
1400704,3,RR,0,1,0,2,0,0
4300034,5,RS,5,0,0,0,0,0
4300059,2,RS,1,1,0,0,0,0
4300109,4,RS,4,0,0,0,0,0
4300208,3,RS,3,0,0,0,0,0
4300307,2,RS,2,0,0,0,0,0
4300406,4,RS,4,0,0,0,0,0
4300455,2,RS,2,0,0,0,0,0
4300471,2,RS,2,0,0,0,0,0
4300505,2,RS,2,0,0,0,0,0
4300554,1,RS,1,0,0,0,0,0
4300570,2,RS,2,0,0,0,0,0
4300604,6,RS,5,1,0,0,0,0
4300638,2,RS,2,0,0,0,0,0
4300646,2,RS,2,0,0,0,0,0
4300661,2,RS,2,0,0,0,0,0
4300703,2,RS,2,0,0,0,0,0
4300802,2,RS,2,0,0,0,0,0
4300851,2,RS,2,0,0,0,0,0
4300877,4,RS,3,1,0,0,0,0
4300901,2,RS,2,0,0,0,0,0
4301008,2,RS,2,0,0,0,0,0
4301073,4,RS,4,0,0,0,0,0
4301057,3,RS,3,0,0,0,0,0
4301206,2,RS,2,0,0,0,0,0
4301107,4,RS,4,0,0,0,0,0
4301305,3,RS,2,0,0,1,0,0
4301404,2,RS,2,0,0,0,0,0
4301503,2,RS,2,0,0,0,0,0
4301552,3,RS,3,0,0,0,0,0
4301602,8,RS,8,0,0,0,0,0
4301636,2,RS,2,0,0,0,0,0
4301651,2,RS,2,0,0,0,0,0
4301701,2,RS,2,0,0,0,0,0
4301750,2,RS,2,0,0,0,0,0
4301859,2,RS,2,0,0,0,0,0
4301875,3,RS,3,0,0,0,0,0
4301909,5,RS,5,0,0,0,0,0
4301925,1,RS,1,0,0,0,0,0
4301958,2,RS,2,0,0,0,0,0
4301800,3,RS,2,1,0,0,0,0
4302006,2,RS,2,0,0,0,0,0
4302055,2,RS,2,0,0,0,0,0
4302105,9,RS,9,0,0,0,0,0
4302154,2,RS,1,1,0,0,0,0
4302204,2,RS,2,0,0,0,0,0
4302220,2,RS,2,0,0,0,0,0
4302238,2,RS,2,0,0,0,0,0
4302253,2,RS,2,0,0,0,0,0
4302303,3,RS,3,0,0,0,0,0
4302352,2,RS,2,0,0,0,0,0
4302378,2,RS,2,0,0,0,0,0
